close,high,low,open,volume,baseVolume,datetime
3960.01,4044.46,3943.12,4038.01,52.31,208521.12,2017-09-05 05:00:00
4013.46,4058.27,3960.01,3960.01,55.54,222978.72,2017-09-05 06:00:00
4190.4,4190.4,4013.46,4013.46,61.02,251506.04,2017-09-05 07:00:00
4086.8,4217.23,4084.74,4190.4,86.03,357775.85,2017-09-05 08:00:00
4120.05,4123.0,4050.0,4086.8,65.34,267336.77,2017-09-05 09:00:00
4169.76,4188.63,4096.07,4120.05,19.97,82610.3,2017-09-05 10:00:00
4246.82,4248.6,4136.87,4169.76,44.42,186545.82,2017-09-05 11:00:00
4221.83,4297.63,4220.98,4246.82,67.19,286259.27,2017-09-05 12:00:00
4261.04,4277.02,4192.29,4221.83,39.76,168984.7,2017-09-05 13:00:00
4229.0,4298.0,4192.3,4261.04,71.11,302641.52,2017-09-05 14:00:00
4151.0,4242.06,4116.65,4229.0,54.3,226892.24,2017-09-05 15:00:00
4142.69,4219.68,4096.06,4151.0,30.33,125982.24,2017-09-05 16:00:00
4322.47,4337.7,4142.69,4142.69,23.78,101709.52,2017-09-05 17:00:00
4390.14,4430.0,4294.0,4322.47,32.86,142946.39,2017-09-05 18:00:00
4442.48,4459.55,4363.51,4390.14,29.8,132156.01,2017-09-05 19:00:00
4431.61,4444.02,4363.5,4442.48,40.36,177293.65,2017-09-05 20:00:00
4374.43,4445.72,4351.01,4431.61,28.96,126909.63,2017-09-05 21:00:00
4423.46,4430.89,4352.53,4374.43,34.31,150982.88,2017-09-05 22:00:00
4366.47,4484.99,4352.54,4423.46,30.57,135164.07,2017-09-05 23:00:00
4442.05,4457.18,4365.73,4366.47,42.19,185765.23,2017-09-06 00:00:00
4502.83,4521.18,4415.15,4442.05,44.16,197891.97,2017-09-06 01:00:00
4446.0,4522.81,4444.24,4502.83,61.21,274745.48,2017-09-06 02:00:00
4430.02,4479.95,4414.25,4446.0,34.18,152269.75,2017-09-06 03:00:00
4388.48,4466.09,4365.73,4430.02,32.92,145393.9,2017-09-06 04:00:00
4416.17,4437.29,4335.26,4388.48,45.67,200979.25,2017-09-06 05:00:00
4385.51,4422.36,4335.26,4416.17,30.12,132174.68,2017-09-06 06:00:00
4461.29,4505.96,4364.93,4385.51,54.21,240649.51,2017-09-06 07:00:00
4513.52,4574.46,4461.29,4461.29,42.37,191328.39,2017-09-06 08:00:00
4492.66,4574.46,4487.01,4513.52,33.57,152109.43,2017-09-06 09:00:00
4525.39,4538.95,4469.82,4492.66,22.44,100893.27,2017-09-06 10:00:00
4548.13,4597.79,4485.01,4525.39,68.89,312512.72,2017-09-06 11:00:00
4527.04,4594.9,4490.04,4548.13,119.13,541770.61,2017-09-06 12:00:00
4502.77,4547.77,4422.28,4527.04,46.66,209569.07,2017-09-06 13:00:00
4517.97,4546.57,4466.2,4502.77,42.79,193072.74,2017-09-06 14:00:00
4619.43,4619.47,4488.33,4517.97,43.7,198912.68,2017-09-06 15:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 16:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 17:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 18:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 19:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 20:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 21:00:00
4619.43,4619.43,4619.43,4619.43,0.0,0.0,2017-09-06 22:00:00
4619.77,4662.87,4610.0,4619.43,15.3,70697.27,2017-09-06 23:00:00
4599.78,4661.93,4538.1,4619.77,6.285,28779.6,2017-09-07 00:00:00
4453.01,4599.78,4451.93,4599.78,14.64,65825.33,2017-09-07 01:00:00
4499.95,4527.1,4438.19,4453.01,29.25,131476.63,2017-09-07 02:00:00
4484.03,4572.47,4484.03,4499.95,33.16,149866.98,2017-09-07 03:00:00
4541.17,4549.52,4482.0,4484.03,18.43,82970.63,2017-09-07 04:00:00
4519.48,4561.9,4511.97,4541.17,19.62,89133.18,2017-09-07 05:00:00
4498.4,4548.13,4498.39,4519.48,11.89,53840.77,2017-09-07 06:00:00
4510.25,4518.81,4452.0,4498.4,14.77,66319.24,2017-09-07 07:00:00
4531.07,4561.9,4458.0,4510.25,20.96,94506.5,2017-09-07 08:00:00
4571.66,4589.99,4511.9,4531.07,17.92,81492.5,2017-09-07 09:00:00
4589.4,4608.43,4557.89,4571.66,26.62,122007.98,2017-09-07 10:00:00
4613.94,4649.92,4574.01,4589.4,24.39,112357.69,2017-09-07 11:00:00
4674.0,4705.53,4587.65,4613.94,67.75,314005.12,2017-09-07 12:00:00
4710.0,4723.32,4665.0,4674.0,32.07,150343.47,2017-09-07 13:00:00
4669.81,4743.49,4642.84,4710.0,36.06,169282.43,2017-09-07 14:00:00
4755.0,4759.25,4642.98,4669.81,19.35,90879.18,2017-09-07 15:00:00
4705.03,4788.59,4672.35,4755.0,24.81,117720.22,2017-09-07 16:00:00
4702.06,4771.98,4680.01,4705.03,11.04,52129.68,2017-09-07 17:00:00
4713.67,4727.93,4688.0,4702.06,8.081,38059.34,2017-09-07 18:00:00
4754.21,4759.99,4680.01,4713.67,7.259,34329.5,2017-09-07 19:00:00
4620.0,4754.21,4620.0,4754.21,12.9,60191.51,2017-09-07 20:00:00
4641.13,4641.13,4586.13,4620.0,10.29,47275.6,2017-09-07 21:00:00
4670.45,4752.12,4609.04,4641.13,8.164,38103.92,2017-09-07 22:00:00
4691.61,4737.21,4670.45,4670.45,6.106,28767.92,2017-09-07 23:00:00
4614.49,4735.39,4586.13,4691.61,23.6,109109.05,2017-09-08 00:00:00
4601.01,4636.79,4587.03,4614.49,6.305,29070.18,2017-09-08 01:00:00
4640.97,4653.49,4601.01,4601.01,3.444,15960.01,2017-09-08 02:00:00
4605.05,4641.99,4605.02,4640.97,12.56,58109.43,2017-09-08 03:00:00
4605.03,4633.47,4605.03,4605.05,6.574,30418.02,2017-09-08 04:00:00
4622.0,4630.7,4605.02,4605.03,8.904,41120.49,2017-09-08 05:00:00
4609.46,4630.66,4587.08,4622.0,17.77,81773.96,2017-09-08 06:00:00
4619.01,4630.7,4609.46,4609.46,11.58,53561.02,2017-09-08 07:00:00
4683.77,4683.77,4619.01,4619.01,8.732,40677.57,2017-09-08 08:00:00
4660.72,4699.77,4646.91,4683.77,10.18,47529.66,2017-09-08 09:00:00
4659.99,4660.75,4611.48,4660.72,8.269,38382.68,2017-09-08 10:00:00
4647.53,4660.0,4626.23,4659.99,8.878,41261.68,2017-09-08 11:00:00
4647.01,4690.83,4647.0,4647.53,9.903,46183.12,2017-09-08 12:00:00
4353.05,4655.69,4298.39,4647.01,118.53,524479.06,2017-09-08 13:00:00
4238.12,4398.6,4028.93,4353.05,259.23,1095993.34,2017-09-08 14:00:00
4348.65,4375.6,4135.87,4238.12,96.15,407093.22,2017-09-08 15:00:00
4267.01,4396.49,4259.63,4348.65,79.15,343350.4,2017-09-08 16:00:00
4238.0,4332.23,4202.35,4267.01,48.02,204613.98,2017-09-08 17:00:00
4277.17,4301.39,4234.27,4238.0,46.01,196082.89,2017-09-08 18:00:00
4190.01,4284.6,4190.0,4277.17,39.36,167188.38,2017-09-08 19:00:00
4183.75,4216.8,4117.72,4190.01,128.34,533730.12,2017-09-08 20:00:00
4158.32,4206.0,4060.0,4183.75,73.78,304911.18,2017-09-08 21:00:00
4285.99,4286.0,4144.59,4158.32,45.67,192545.6,2017-09-08 22:00:00
4282.8,4334.15,4259.89,4285.99,37.42,160860.89,2017-09-08 23:00:00
4261.94,4338.28,4235.6,4282.8,65.01,277712.39,2017-09-09 00:00:00
4180.1,4280.0,4171.5,4261.94,39.04,164383.5,2017-09-09 01:00:00
4230.0,4270.65,4150.06,4180.1,64.49,270276.55,2017-09-09 02:00:00
4242.01,4306.0,4215.0,4230.0,35.45,150859.99,2017-09-09 03:00:00
4250.0,4267.06,4200.02,4242.01,24.24,102561.83,2017-09-09 04:00:00
4385.26,4426.62,4250.0,4250.0,56.94,247840.47,2017-09-09 05:00:00
4342.99,4400.6,4322.7,4385.26,20.46,88908.19,2017-09-09 06:00:00
4321.52,4361.99,4306.0,4342.99,17.64,76548.97,2017-09-09 07:00:00
4292.02,4345.38,4292.01,4321.52,5.871,25357.77,2017-09-09 08:00:00
4311.71,4337.0,4262.75,4292.02,18.48,79280.01,2017-09-09 09:00:00
4282.07,4336.79,4282.07,4311.71,17.69,76269.04,2017-09-09 10:00:00
4327.63,4337.0,4282.07,4282.07,17.67,76401.28,2017-09-09 11:00:00
4326.8,4382.32,4326.74,4327.63,27.27,118560.36,2017-09-09 12:00:00
4300.16,4400.6,4262.75,4326.8,42.81,185166.16,2017-09-09 13:00:00
4286.77,4309.99,4245.94,4300.16,24.82,106297.54,2017-09-09 14:00:00
4276.0,4305.6,4275.62,4286.77,29.87,128055.09,2017-09-09 15:00:00
4258.49,4281.32,4258.49,4276.0,22.25,95106.19,2017-09-09 16:00:00
4220.38,4269.23,4210.01,4258.49,16.15,68327.95,2017-09-09 17:00:00
4191.78,4233.74,4159.64,4220.38,31.34,131653.69,2017-09-09 18:00:00
4253.7,4276.31,4182.92,4191.78,30.62,129401.42,2017-09-09 19:00:00
4267.86,4275.44,4253.7,4253.7,11.14,47511.41,2017-09-09 20:00:00
4256.5,4273.2,4253.69,4267.86,9.058,38578.88,2017-09-09 21:00:00
4273.03,4300.0,4241.25,4256.5,18.04,77117.49,2017-09-09 22:00:00
4258.81,4299.98,4258.8,4273.03,12.24,52384.2,2017-09-09 23:00:00
4239.0,4279.7,4222.26,4258.81,8.55,36354.63,2017-09-10 00:00:00
4230.0,4260.0,4228.08,4239.0,13.8,58508.17,2017-09-10 01:00:00
4130.01,4249.39,4110.09,4230.0,24.64,102996.41,2017-09-10 02:00:00
4144.0,4166.0,4087.62,4130.01,50.11,206841.95,2017-09-10 03:00:00
4119.11,4149.0,4111.69,4144.0,21.57,89208.14,2017-09-10 04:00:00
4054.97,4125.99,4027.28,4119.11,75.53,305108.46,2017-09-10 05:00:00
3810.05,4054.97,3810.05,4054.97,59.32,233997.65,2017-09-10 06:00:00
3988.95,4009.84,3801.0,3810.05,50.3,196958.16,2017-09-10 07:00:00
4006.2,4100.0,3963.0,3988.95,36.65,148110.05,2017-09-10 08:00:00
4007.01,4082.99,4006.2,4006.2,13.41,54113.54,2017-09-10 09:00:00
4002.67,4018.0,3925.0,4007.01,17.01,67965.64,2017-09-10 10:00:00
4098.79,4098.79,3900.05,4002.67,38.88,156108.03,2017-09-10 11:00:00
4059.99,4100.0,4050.01,4098.79,18.34,74791.64,2017-09-10 12:00:00
4108.31,4108.31,4043.17,4059.99,20.84,84845.87,2017-09-10 13:00:00
4111.0,4132.0,4072.47,4108.31,28.33,116191.98,2017-09-10 14:00:00
4094.93,4135.48,4094.93,4111.0,12.73,52519.6,2017-09-10 15:00:00
4129.88,4129.88,4072.45,4094.93,20.47,83673.4,2017-09-10 16:00:00
4247.07,4283.0,4115.15,4129.88,54.12,229413.8,2017-09-10 17:00:00
4237.66,4282.57,4207.27,4247.07,17.42,73839.29,2017-09-10 18:00:00
4274.32,4277.86,4209.02,4237.66,11.9,50536.92,2017-09-10 19:00:00
4234.01,4274.32,4213.59,4274.32,9.77,41476.06,2017-09-10 20:00:00
4196.2,4241.47,4196.2,4234.01,13.0,54786.1,2017-09-10 21:00:00
4239.74,4266.05,4186.87,4196.2,13.32,56085.34,2017-09-10 22:00:00
4130.37,4239.74,4100.0,4239.74,18.94,78787.37,2017-09-10 23:00:00
4111.1,4176.9,4098.91,4130.37,24.6,101867.01,2017-09-11 00:00:00
4260.0,4288.0,4109.51,4111.1,34.22,143777.44,2017-09-11 01:00:00
4272.41,4291.98,4193.41,4260.0,53.69,228396.84,2017-09-11 02:00:00
4312.05,4334.43,4172.01,4272.41,118.41,507370.31,2017-09-11 03:00:00
4169.02,4325.99,4128.98,4312.05,83.37,352583.58,2017-09-11 04:00:00
4162.01,4228.38,4101.32,4169.02,40.8,169803.3,2017-09-11 05:00:00
4165.0,4244.99,4115.05,4162.01,41.91,175500.17,2017-09-11 06:00:00
4178.73,4201.01,4165.0,4165.0,17.16,71827.97,2017-09-11 07:00:00
4166.62,4190.96,4115.39,4178.73,18.05,75114.61,2017-09-11 08:00:00
4159.7,4198.04,4157.01,4166.62,10.32,43162.05,2017-09-11 09:00:00
4176.24,4221.63,4159.7,4159.7,19.18,80371.17,2017-09-11 10:00:00
4191.53,4220.33,4162.16,4176.24,21.35,89562.43,2017-09-11 11:00:00
4198.99,4206.77,4174.97,4191.53,9.08,38073.06,2017-09-11 12:00:00
4260.41,4307.54,4188.81,4198.99,19.97,84511.72,2017-09-11 13:00:00
4256.02,4313.18,4250.0,4260.41,30.45,130403.46,2017-09-11 14:00:00
4251.29,4269.23,4221.64,4256.02,26.43,112130.12,2017-09-11 15:00:00
4251.03,4280.0,4221.65,4251.29,20.89,89072.75,2017-09-11 16:00:00
4200.0,4261.22,4199.06,4251.03,11.41,48375.22,2017-09-11 17:00:00
4202.68,4233.86,4200.0,4200.0,8.582,36078.61,2017-09-11 18:00:00
4182.27,4233.79,4158.84,4202.68,45.62,191684.78,2017-09-11 19:00:00
4164.52,4188.0,4158.85,4182.27,9.382,39143.78,2017-09-11 20:00:00
4171.51,4188.0,4159.16,4164.52,5.431,22666.89,2017-09-11 21:00:00
4211.07,4211.57,4171.51,4171.51,7.526,31585.45,2017-09-11 22:00:00
4208.47,4225.0,4199.01,4211.07,7.751,32671.17,2017-09-11 23:00:00
4241.8,4245.0,4201.9,4208.47,9.913,41883.66,2017-09-12 00:00:00
4236.97,4278.89,4236.97,4241.8,24.8,105437.49,2017-09-12 01:00:00
4269.13,4305.01,4213.6,4236.97,38.85,165592.54,2017-09-12 02:00:00
4294.25,4299.61,4258.19,4269.13,16.85,72097.56,2017-09-12 03:00:00
4296.18,4329.0,4279.77,4294.25,31.29,134591.6,2017-09-12 04:00:00
4325.0,4329.0,4296.18,4296.18,21.97,94817.71,2017-09-12 05:00:00
4366.0,4378.51,4325.0,4325.0,32.3,140281.41,2017-09-12 06:00:00
4361.0,4394.59,4329.5,4366.0,66.84,292498.88,2017-09-12 07:00:00
4293.15,4373.67,4228.5,4361.0,48.45,208182.78,2017-09-12 08:00:00
4322.36,4329.79,4280.01,4293.15,19.73,84888.93,2017-09-12 09:00:00
4330.0,4330.0,4298.41,4322.36,17.27,74555.48,2017-09-12 10:00:00
4340.1,4361.99,4330.0,4330.0,12.31,53420.39,2017-09-12 11:00:00
4314.81,4345.92,4298.0,4340.1,13.92,60386.2,2017-09-12 12:00:00
4259.44,4314.81,4234.0,4314.81,78.66,334562.75,2017-09-12 13:00:00
4273.01,4282.7,4230.0,4259.44,77.41,329447.32,2017-09-12 14:00:00
4258.72,4279.0,4240.01,4273.01,19.05,81260.29,2017-09-12 15:00:00
4279.99,4279.99,4213.86,4258.72,42.36,178923.86,2017-09-12 16:00:00
4201.0,4280.0,4200.0,4279.99,21.13,89656.99,2017-09-12 17:00:00
4094.25,4202.0,4040.8,4201.0,154.9,636404.96,2017-09-12 18:00:00
4165.5,4180.0,4076.35,4094.25,65.95,272894.96,2017-09-12 19:00:00
4150.12,4165.5,4119.52,4165.5,9.397,38929.53,2017-09-12 20:00:00
4186.22,4202.53,4146.13,4150.12,19.02,79214.36,2017-09-12 21:00:00
4178.52,4193.47,4167.74,4186.22,10.13,42347.68,2017-09-12 22:00:00
4163.72,4179.5,4101.69,4178.52,21.4,88511.9,2017-09-12 23:00:00
4128.97,4165.38,4061.69,4163.72,33.73,138304.97,2017-09-13 00:00:00
4094.18,4129.99,4088.22,4128.97,13.6,55807.72,2017-09-13 01:00:00
4023.0,4094.18,4023.0,4094.18,47.3,191475.35,2017-09-13 02:00:00
3936.84,4059.98,3916.0,4023.0,90.74,360235.03,2017-09-13 03:00:00
3944.93,3957.94,3796.8,3936.84,106.91,413425.09,2017-09-13 04:00:00
3939.9,3957.98,3897.28,3944.93,26.99,106225.05,2017-09-13 05:00:00
3949.82,3977.96,3923.91,3939.9,24.87,98061.13,2017-09-13 06:00:00
3933.76,3991.01,3874.01,3949.82,33.24,131580.68,2017-09-13 07:00:00
3938.24,3945.01,3866.01,3933.76,19.84,77922.13,2017-09-13 08:00:00
3965.91,3970.0,3867.5,3938.24,24.59,96816.97,2017-09-13 09:00:00
3820.02,3965.91,3820.02,3965.91,54.89,211768.18,2017-09-13 10:00:00
3832.0,3923.93,3820.0,3820.02,36.53,139804.78,2017-09-13 11:00:00
3904.99,3940.01,3796.8,3832.0,88.9,343445.89,2017-09-13 12:00:00
3880.0,3976.19,3831.0,3904.99,24.84,96777.02,2017-09-13 13:00:00
3791.66,3880.0,3760.0,3880.0,72.35,273961.44,2017-09-13 14:00:00
3795.0,3848.1,3760.14,3791.66,15.83,60325.28,2017-09-13 15:00:00
3944.0,3944.0,3765.13,3795.0,26.37,101889.93,2017-09-13 16:00:00
3950.0,3991.01,3920.0,3944.0,38.64,152354.96,2017-09-13 17:00:00
3901.0,3983.0,3831.0,3950.0,55.13,214342.47,2017-09-13 18:00:00
3879.81,3907.99,3831.02,3901.0,16.07,62373.88,2017-09-13 19:00:00
3890.93,3890.94,3845.03,3879.81,9.629,37158.58,2017-09-13 20:00:00
3848.65,3890.93,3848.65,3890.93,4.906,19070.58,2017-09-13 21:00:00
3945.01,3984.58,3848.65,3848.65,21.26,83608.09,2017-09-13 22:00:00
3944.69,3991.01,3890.93,3945.01,14.08,55420.78,2017-09-13 23:00:00
3903.5,3949.87,3870.02,3944.69,20.05,78635.97,2017-09-14 00:00:00
3930.0,3993.0,3903.5,3903.5,15.63,61743.92,2017-09-14 01:00:00
3850.25,3943.98,3818.0,3930.0,40.15,155896.18,2017-09-14 02:00:00
3806.0,3850.3,3800.02,3850.25,24.79,94881.42,2017-09-14 03:00:00
3840.0,3890.0,3800.0,3806.0,28.73,110032.42,2017-09-14 04:00:00
3856.0,3890.0,3818.03,3840.0,6.21,24055.07,2017-09-14 05:00:00
3807.28,3870.0,3800.0,3856.0,29.82,113819.9,2017-09-14 06:00:00
3869.99,3890.0,3807.28,3807.28,46.19,177925.98,2017-09-14 07:00:00
3810.01,3889.98,3780.0,3869.99,82.21,314054.85,2017-09-14 08:00:00
3761.01,3820.0,3761.01,3810.01,44.8,170170.43,2017-09-14 09:00:00
3671.14,3790.0,3620.0,3761.01,131.14,484597.9,2017-09-14 10:00:00
3481.02,3720.02,3418.0,3671.14,210.19,745074.7,2017-09-14 11:00:00
3489.99,3666.0,3460.01,3481.02,91.8,327422.21,2017-09-14 12:00:00
3534.99,3560.0,3395.0,3489.99,179.88,623930.08,2017-09-14 13:00:00
3596.89,3619.99,3490.0,3534.99,112.51,400016.9,2017-09-14 14:00:00
3518.0,3596.91,3489.04,3596.89,35.59,126206.22,2017-09-14 15:00:00
3460.0,3533.97,3439.21,3518.0,39.34,137674.5,2017-09-14 16:00:00
3325.27,3460.0,3325.27,3460.0,132.78,446651.05,2017-09-14 17:00:00
3442.28,3485.32,3263.0,3325.27,80.05,268025.22,2017-09-14 18:00:00
3370.0,3523.52,3340.06,3442.28,73.83,253825.81,2017-09-14 19:00:00
3386.01,3450.0,3360.0,3370.0,36.49,124252.59,2017-09-14 20:00:00
3285.0,3386.01,3285.0,3386.01,69.56,231595.0,2017-09-14 21:00:00
3329.0,3345.66,3273.75,3285.0,42.5,140392.24,2017-09-14 22:00:00
3189.02,3329.0,3165.13,3329.0,68.32,220967.12,2017-09-14 23:00:00
3318.99,3380.0,3152.01,3189.02,59.79,196497.01,2017-09-15 00:00:00
3407.0,3427.99,3298.45,3318.99,87.71,296592.66,2017-09-15 01:00:00
3390.0,3460.0,3376.0,3407.0,62.87,215014.28,2017-09-15 02:00:00
3370.0,3399.98,3336.2,3390.0,38.73,130556.7,2017-09-15 03:00:00
3309.81,3380.0,3292.72,3370.0,26.26,87275.76,2017-09-15 04:00:00
3300.0,3318.69,3224.03,3309.81,54.99,178951.49,2017-09-15 05:00:00
3100.0,3324.31,3100.0,3300.0,118.41,375505.36,2017-09-15 06:00:00
3148.0,3149.5,3031.0,3100.0,102.33,314459.89,2017-09-15 07:00:00
3110.0,3148.0,3002.01,3148.0,65.67,200531.38,2017-09-15 08:00:00
2950.5,3143.0,2915.01,3110.0,93.12,279389.6,2017-09-15 09:00:00
2950.0,3000.0,2900.0,2950.5,68.74,203283.09,2017-09-15 10:00:00
2919.0,2950.0,2817.0,2950.0,133.46,385564.81,2017-09-15 11:00:00
3330.0,3370.0,2870.9,2919.0,201.72,642582.51,2017-09-15 12:00:00
3360.02,3410.0,3134.01,3330.0,147.55,486175.14,2017-09-15 13:00:00
3780.0,3856.0,3360.02,3360.02,200.27,740150.32,2017-09-15 14:00:00
3830.0,3853.0,3608.05,3780.0,123.27,460028.52,2017-09-15 15:00:00
3565.01,3839.98,3550.31,3830.0,89.83,331728.65,2017-09-15 16:00:00
3548.0,3601.0,3483.0,3565.01,69.61,246472.84,2017-09-15 17:00:00
3560.09,3650.0,3540.0,3548.0,39.34,141132.17,2017-09-15 18:00:00
3702.66,3740.01,3560.09,3560.09,46.88,171759.74,2017-09-15 19:00:00
3710.0,3726.0,3670.0,3702.66,28.11,103903.93,2017-09-15 20:00:00
3790.0,3790.0,3675.03,3710.0,37.86,142219.03,2017-09-15 21:00:00
3750.0,3799.9,3670.0,3790.0,26.06,97191.96,2017-09-15 22:00:00
3700.0,3750.0,3658.04,3750.0,26.74,98254.11,2017-09-15 23:00:00
3735.0,3760.0,3658.04,3700.0,26.14,96884.21,2017-09-16 00:00:00
3830.0,3950.0,3727.01,3735.0,55.44,211242.47,2017-09-16 01:00:00
3818.98,3937.99,3779.01,3830.0,48.17,185930.26,2017-09-16 02:00:00
3770.0,3880.0,3751.0,3818.98,36.0,136465.25,2017-09-16 03:00:00
3830.0,3830.0,3753.23,3770.0,36.05,136636.41,2017-09-16 04:00:00
3816.01,3935.93,3778.9,3830.0,100.92,390149.79,2017-09-16 05:00:00
3792.0,3846.0,3765.2,3816.01,85.08,322311.6,2017-09-16 06:00:00
3847.9,3849.99,3790.0,3792.0,30.49,116557.25,2017-09-16 07:00:00
3839.75,3850.0,3807.03,3847.9,43.24,165768.84,2017-09-16 08:00:00
3753.08,3839.75,3753.0,3839.75,76.36,288839.34,2017-09-16 09:00:00
3480.0,3753.29,3470.66,3753.08,174.88,626377.72,2017-09-16 10:00:00
3630.06,3678.22,3480.0,3480.0,113.33,408488.35,2017-09-16 11:00:00
3630.0,3667.99,3565.47,3630.06,51.16,185229.47,2017-09-16 12:00:00
3674.98,3729.99,3531.01,3630.0,60.48,219448.79,2017-09-16 13:00:00
3630.0,3800.0,3630.0,3674.98,57.57,213674.79,2017-09-16 14:00:00
3567.11,3698.0,3550.0,3630.0,39.44,142783.73,2017-09-16 15:00:00
3650.0,3650.0,3531.05,3567.11,68.22,244515.68,2017-09-16 16:00:00
3617.01,3650.0,3550.01,3650.0,28.17,101914.36,2017-09-16 17:00:00
3681.0,3714.99,3617.01,3617.01,59.85,218759.32,2017-09-16 18:00:00
3664.0,3714.99,3664.0,3681.0,13.5,49631.32,2017-09-16 19:00:00
3662.13,3714.95,3662.13,3664.0,18.73,68847.38,2017-09-16 20:00:00
3675.0,3689.99,3600.6,3662.13,15.29,55781.42,2017-09-16 21:00:00
3710.0,3712.97,3640.0,3675.0,21.86,80176.11,2017-09-16 22:00:00
3714.95,3715.0,3672.01,3710.0,19.72,72913.03,2017-09-16 23:00:00
3670.0,3714.95,3636.07,3714.95,20.73,76070.17,2017-09-17 00:00:00
3602.0,3670.0,3601.0,3670.0,26.23,94953.83,2017-09-17 01:00:00
3640.02,3650.0,3601.05,3602.0,29.23,105775.18,2017-09-17 02:00:00
3580.0,3649.67,3580.0,3640.02,49.77,179380.06,2017-09-17 03:00:00
3560.01,3604.79,3550.0,3580.0,15.2,54156.27,2017-09-17 04:00:00
3557.75,3570.0,3550.0,3560.01,25.63,91142.93,2017-09-17 05:00:00
3563.05,3599.84,3557.0,3557.75,21.27,75876.77,2017-09-17 06:00:00
3559.0,3584.0,3558.0,3563.05,23.79,84823.56,2017-09-17 07:00:00
3535.01,3559.0,3502.0,3559.0,67.28,237951.29,2017-09-17 08:00:00
3549.98,3549.98,3521.16,3535.01,34.44,121976.65,2017-09-17 09:00:00
3577.44,3609.39,3548.99,3549.98,25.9,92245.45,2017-09-17 10:00:00
3499.03,3577.44,3499.02,3577.44,27.95,98318.25,2017-09-17 11:00:00
3538.31,3579.99,3499.03,3499.03,11.67,41486.76,2017-09-17 12:00:00
3638.0,3649.9,3538.31,3538.31,60.62,218283.57,2017-09-17 13:00:00
3648.86,3660.0,3590.01,3638.0,32.02,116670.78,2017-09-17 14:00:00
3637.33,3660.0,3612.11,3648.86,30.97,112748.68,2017-09-17 15:00:00
3700.0,3730.0,3637.33,3637.33,25.27,93434.87,2017-09-17 16:00:00
3690.02,3731.0,3680.01,3700.0,27.23,100946.47,2017-09-17 17:00:00
3715.02,3731.0,3678.0,3690.02,16.07,59534.83,2017-09-17 18:00:00
3720.0,3748.21,3700.0,3715.02,16.39,61085.0,2017-09-17 19:00:00
3690.0,3738.0,3680.0,3720.0,16.35,60730.44,2017-09-17 20:00:00
3720.0,3730.0,3679.15,3690.0,19.07,70586.1,2017-09-17 21:00:00
3720.0,3739.0,3696.37,3720.0,31.68,117605.22,2017-09-17 22:00:00
3699.99,3739.0,3683.22,3720.0,21.41,79538.04,2017-09-17 23:00:00
3731.01,3741.0,3690.0,3699.99,18.21,67712.72,2017-09-18 00:00:00
3740.0,3748.21,3730.25,3731.01,30.69,114820.49,2017-09-18 01:00:00
3845.78,3845.78,3730.29,3740.0,41.96,159596.42,2017-09-18 02:00:00
3830.0,3850.0,3758.01,3845.78,38.89,149066.67,2017-09-18 03:00:00
3769.06,3839.98,3766.02,3830.0,37.16,140794.64,2017-09-18 04:00:00
3850.02,3875.0,3760.0,3769.06,49.17,187611.54,2017-09-18 05:00:00
3950.01,3950.03,3810.0,3850.02,51.36,198850.34,2017-09-18 06:00:00
3950.32,4000.0,3922.02,3950.01,89.23,355347.28,2017-09-18 07:00:00
3950.32,3976.58,3926.35,3950.32,35.93,141789.56,2017-09-18 08:00:00
3906.0,3968.0,3890.0,3950.32,42.33,166900.43,2017-09-18 09:00:00
3931.23,3940.0,3848.33,3906.0,40.47,157392.89,2017-09-18 10:00:00
3929.33,3970.0,3911.58,3931.23,31.29,123591.04,2017-09-18 11:00:00
4040.01,4074.35,3890.0,3929.33,85.82,344551.96,2017-09-18 12:00:00
4090.0,4123.2,4040.01,4040.01,52.27,213578.68,2017-09-18 13:00:00
3988.01,4097.99,3988.01,4090.0,87.0,353581.04,2017-09-18 14:00:00
4030.33,4069.99,3942.01,3988.01,65.68,262959.65,2017-09-18 15:00:00
3969.52,4048.99,3962.01,4030.33,39.4,156799.02,2017-09-18 16:00:00
3951.3,3980.0,3928.33,3969.52,26.22,103703.82,2017-09-18 17:00:00
3980.99,3999.0,3951.3,3951.3,24.02,95474.16,2017-09-18 18:00:00
3969.48,4039.98,3941.05,3980.99,23.77,94511.61,2017-09-18 19:00:00
3951.5,3984.99,3951.0,3969.48,13.69,54352.73,2017-09-18 20:00:00
4047.53,4053.59,3951.5,3951.5,31.63,127315.33,2017-09-18 21:00:00
4030.1,4085.0,4030.06,4047.53,40.65,164974.89,2017-09-18 22:00:00
4035.01,4069.79,4010.01,4030.1,30.84,124427.08,2017-09-18 23:00:00
3985.05,4089.97,3985.05,4035.01,40.2,162713.3,2017-09-19 00:00:00
